Area,Percentage,xval,yval
bangalore_102-59.jpg,13.18,102,59
bangalore_102-6.jpg,2.18,102,6
bangalore_102-60.jpg,10.94,102,60
bangalore_102-61.jpg,13.38,102,61
bangalore_102-62.jpg,9.75,102,62
bangalore_102-63.jpg,11.72,102,63
bangalore_102-64.jpg,15.72,102,64
bangalore_102-65.jpg,30.5,102,65
bangalore_102-66.jpg,12.06,102,66
bangalore_102-67.jpg,46.69,102,67
bangalore_102-68.jpg,17.33,102,68
bangalore_102-69.jpg,6.77,102,69
bangalore_102-7.jpg,0.76,102,7
bangalore_102-70.jpg,4.69,102,70
bangalore_102-71.jpg,2.81,102,71
bangalore_102-72.jpg,3.42,102,72
bangalore_102-73.jpg,4.86,102,73
bangalore_102-74.jpg,1.25,102,74
bangalore_102-75.jpg,4.74,102,75
bangalore_102-76.jpg,6.55,102,76
bangalore_102-77.jpg,6.39,102,77
bangalore_102-78.jpg,0.46,102,78
bangalore_102-79.jpg,0.79,102,79
bangalore_102-8.jpg,1.24,102,8
bangalore_102-80.jpg,0.71,102,80
bangalore_102-81.jpg,2.45,102,81
bangalore_102-82.jpg,1.48,102,82
bangalore_102-83.jpg,1.39,102,83
bangalore_102-84.jpg,0.43,102,84
bangalore_102-85.jpg,0.14,102,85
bangalore_102-86.jpg,0.68,102,86
bangalore_102-87.jpg,0.19,102,87
bangalore_102-88.jpg,0.53,102,88
bangalore_102-89.jpg,1.11,102,89
bangalore_102-9.jpg,1.45,102,9
bangalore_102-90.jpg,0.22,102,90
bangalore_102-91.jpg,3.98,102,91
bangalore_102-92.jpg,6.16,102,92
bangalore_102-93.jpg,2.87,102,93
bangalore_102-94.jpg,5.51,102,94
bangalore_102-95.jpg,7.54,102,95
bangalore_102-96.jpg,5.57,102,96
bangalore_102-97.jpg,7.76,102,97
bangalore_102-98.jpg,2.68,102,98
bangalore_102-99.jpg,2.91,102,99
bangalore_103-1.jpg,0.05,103,1
bangalore_103-10.jpg,1.93,103,10
bangalore_103-100.jpg,0.52,103,100
bangalore_103-101.jpg,0.6,103,101
bangalore_103-102.jpg,0.13,103,102
bangalore_103-103.jpg,0.43,103,103
bangalore_103-104.jpg,0.14,103,104
bangalore_103-105.jpg,1.26,103,105
bangalore_103-106.jpg,0.17,103,106
bangalore_103-107.jpg,0.08,103,107
bangalore_103-108.jpg,1.0,103,108
bangalore_103-109.jpg,0.02,103,109
bangalore_103-11.jpg,1.96,103,11
bangalore_103-110.jpg,0.55,103,110
bangalore_103-111.jpg,0.81,103,111
bangalore_103-112.jpg,1.52,103,112
bangalore_103-113.jpg,1.52,103,113
bangalore_103-12.jpg,0.56,103,12
bangalore_103-13.jpg,3.69,103,13
bangalore_103-14.jpg,0.28,103,14
bangalore_103-15.jpg,1.46,103,15
bangalore_103-16.jpg,2.77,103,16
bangalore_103-17.jpg,0.22,103,17
bangalore_103-18.jpg,2.6,103,18
bangalore_103-19.jpg,2.26,103,19
bangalore_103-2.jpg,0.58,103,2
bangalore_103-20.jpg,1.91,103,20
bangalore_103-21.jpg,1.86,103,21
bangalore_103-22.jpg,0.03,103,22
bangalore_103-23.jpg,0.18,103,23
bangalore_103-24.jpg,0.62,103,24
bangalore_103-25.jpg,4.12,103,25
bangalore_103-26.jpg,6.0,103,26
bangalore_103-27.jpg,4.02,103,27
bangalore_103-28.jpg,1.92,103,28
bangalore_103-29.jpg,3.57,103,29
bangalore_103-3.jpg,1.18,103,3
bangalore_103-30.jpg,0.71,103,30
bangalore_103-31.jpg,1.13,103,31
bangalore_103-32.jpg,0.02,103,32
bangalore_103-33.jpg,0.23,103,33
bangalore_103-34.jpg,0.6,103,34
bangalore_103-35.jpg,0.04,103,35
bangalore_103-36.jpg,0.64,103,36
bangalore_103-37.jpg,0.65,103,37
bangalore_103-38.jpg,1.39,103,38
bangalore_103-39.jpg,4.15,103,39
bangalore_103-4.jpg,0.43,103,4
bangalore_103-40.jpg,3.1,103,40
bangalore_103-41.jpg,3.12,103,41
bangalore_103-42.jpg,4.33,103,42
bangalore_103-43.jpg,2.44,103,43
bangalore_103-44.jpg,5.8,103,44
bangalore_103-45.jpg,4.5,103,45
bangalore_103-46.jpg,0.9,103,46
bangalore_103-47.jpg,6.21,103,47
bangalore_103-48.jpg,13.14,103,48
bangalore_103-49.jpg,13.64,103,49
bangalore_103-5.jpg,0.04,103,5
bangalore_103-50.jpg,10.86,103,50
bangalore_103-51.jpg,15.1,103,51
bangalore_103-52.jpg,8.95,103,52
bangalore_103-53.jpg,7.91,103,53
bangalore_103-54.jpg,6.87,103,54
bangalore_103-55.jpg,14.37,103,55
bangalore_103-56.jpg,33.81,103,56
bangalore_103-57.jpg,17.25,103,57
bangalore_103-58.jpg,17.13,103,58
bangalore_103-59.jpg,9.01,103,59
bangalore_103-6.jpg,0.18,103,6
bangalore_103-60.jpg,12.13,103,60
bangalore_103-61.jpg,70.25,103,61
bangalore_103-62.jpg,26.29,103,62
bangalore_103-63.jpg,6.43,103,63
bangalore_103-64.jpg,5.87,103,64
bangalore_103-65.jpg,68.34,103,65
bangalore_103-66.jpg,17.37,103,66
bangalore_103-67.jpg,9.87,103,67
bangalore_103-68.jpg,17.77,103,68
bangalore_103-69.jpg,14.36,103,69
bangalore_103-7.jpg,1.8,103,7
bangalore_103-70.jpg,6.4,103,70
bangalore_103-71.jpg,2.75,103,71
bangalore_103-72.jpg,5.65,103,72
bangalore_103-73.jpg,2.34,103,73
bangalore_103-74.jpg,6.05,103,74
bangalore_103-75.jpg,2.91,103,75
bangalore_103-76.jpg,2.6,103,76
bangalore_103-77.jpg,4.6,103,77
bangalore_103-78.jpg,1.06,103,78
bangalore_103-79.jpg,0.51,103,79
bangalore_103-8.jpg,2.0,103,8
bangalore_103-80.jpg,2.76,103,80
bangalore_103-81.jpg,1.82,103,81
bangalore_103-82.jpg,5.49,103,82
bangalore_103-83.jpg,0.4,103,83
